OBJECTID,area_type,area_type_id,area_type_name,orig_data_download_id,area_code,SHAPE_Length,SHAPE_Area
46903,quad,6f3b5d02-ef68-4d17-9c40-33e0d41ad168,Snow Lake,666666,349164,0.49999994,0.015624996
46904,quad,1b5bafa8-8ef1-4030-8ae3-ee6ea2a177d1,Doddridge NE,666666,339350,0.499999944,0.015624997
46905,quad,fabbb2fc-3e2b-4f30-83f9-0a5018f62071,Prescott East,666666,339314,0.50000025,0.015625016
46906,quad,7d2783db-6488-4e92-bff1-6e06c50bb70a,Maynard,666666,369033,0.499999944,0.015624996
46907,quad,c3b7e60b-19e4-457e-82fa-5ba9277f31c9,Knoxville,666666,359338,0.500000252,0.015625016
46908,quad,5b2e1566-8b9d-4281-9ee1-ab31c20d959b,Jeanette,666666,359053,0.499999942,0.015624996
46909,quad,8cbfb753-bee6-45fb-b60e-b8d2de45f16e,Center Point NE,666666,349350,0.499999944,0.015624997
46910,quad,b267f1be-2a9e-4f5c-907a-df6a02e20474,Gentry,666666,369445,0.50000025,0.015625016
46911,quad,208e7eb6-b20f-4cc8-af46-8461a88b09b5,Zinc,666666,369241,0.50000025,0.015625016
46912,quad,8dd98924-97ec-4c3e-85be-5f6072aa1d90,Huntington,666666,359462,0.500000252,0.015625016
46913,quad,39e5459f-da71-4762-854f-77d546efe79c,Lakeview,666666,349034,0.499999942,0.015624996
46914,quad,5dc2fe51-bbea-4146-a4b3-52a7c2112514,Snowball,666666,359202,0.499999942,0.015624996
46915,quad,fbd5cddc-f742-484b-936c-b9e99d2df67f,Bergman,666666,369348,0.500000252,0.015625016
46916,quad,1fd60aac-c0b2-4bb4-97be-264d39ef35b1,Monticello South,666666,339126,0.499999944,0.015624996
46917,quad,e830c7fa-b8ac-4ea3-85f7-26f947678db1,Old Lexington,666666,359221,0.49999994,0.015624996
46918,quad,4fac3bbf-db4c-45f6-be2e-309b5ec24c8a,De Roche,666666,349348,0.499999942,0.015624996
46919,quad,4f45e234-7086-47d4-989a-3409b7f3b9bc,Chatfield,666666,359061,0.50000025,0.015625016
46920,quad,d01144ff-5212-4c40-b5e9-d530d26d2946,Cotter SW,666666,369243,0.50000025,0.015625016
46921,quad,4629509f-98d7-47b0-8968-fd6775785c3c,Casa,666666,359364,0.500000252,0.015625016
46922,quad,25100738-580e-4894-89f5-ac5bc52c08c5,Mounds,666666,369054,0.499999942,0.015624996
46923,quad,f70eb89c-0780-4930-8516-fc5069f7793b,New London,666666,339254,0.499999944,0.015624997
46924,quad,f105df2e-9365-4f3e-9258-676b914b50bd,Des Arc West,666666,349104,0.499999942,0.015624996
46925,quad,619e3dac-1c23-402f-a31a-c8ed52959caa,Dell,666666,359016,0.499999944,0.015624996
46926,quad,5ed4adc2-5cd1-4f9f-8335-8b174993cc6c,Evansville,666666,359413,0.499999942,0.015624996
46927,quad,1dc22804-dc2d-4aa2-bc3b-b5975a1d5b01,Solo,666666,359225,0.49999994,0.015624996
46928,quad,58cd4250-59e7-44c0-96dd-5b456c9f52ed,Buckner,666666,339345,0.49999994,0.015624996
46929,quad,e31e4f82-3d03-47ee-b37c-d57a212dff77,Red Leaf,666666,339147,0.49999994,0.015624996
46930,quad,468dbfde-c9ca-468b-b4ab-f5b50b9740c8,Greenway,666666,369047,0.50000025,0.015625016
46931,quad,03b5cd0e-e894-43f6-9255-461d9266d327,Caraway,666666,359014,0.499999944,0.015624996
46932,quad,f3c38646-bdc8-488d-b81b-62871941c896,Round Pond,666666,359060,0.500000252,0.015625016
46933,quad,25938a12-d840-42d3-847d-3d3294e1ba13,Sparkman,666666,339202,0.499999944,0.015624996
46934,quad,b65109af-6d85-426d-89b2-1b7071bfd906,Buffalo City,666666,369253,0.49999994,0.015624996
46935,quad,ae680e23-28da-498b-97f4-df0e9fb2e8ba,Warren NE,666666,339224,0.50000025,0.015625016
46936,quad,f7d685b4-0081-4c6c-9b0b-a9e2aa248b77,Amity,666666,349345,0.49999994,0.015624996
46937,quad,8a6e089a-2dbe-4657-865d-c9d78ce68610,Dumas,666666,339105,0.499999942,0.015624996
46938,quad,d35b0e11-8c53-4561-8c0c-39407993d2f4,Montrose,666666,339145,0.49999994,0.015624996
46939,quad,777e5ea1-d487-404a-94e9-b66755884620,Elizabeth,666666,369248,0.50000025,0.015625016
46940,quad,bdc70f42-66d2-4c08-a1c9-8a418e4b2faf,Longview,666666,339133,0.50000025,0.015625016
46941,quad,6f66f413-511d-43f7-8d12-f6f14e124114,Heber Springs,666666,359240,0.499999942,0.015624996
46942,quad,139a3ea7-2337-4a0f-9ef9-ed6cf1b77c3a,Sandtown,666666,359103,0.49999994,0.015624996
46943,quad,78096e93-5b58-40fc-b6ad-ebc82f90f270,Altheimer,666666,349142,0.499999942,0.015624996
46944,quad,622fd700-824e-4f7d-ac71-712d6d32daf5,Aplin,666666,349201,0.49999994,0.015624996
46945,quad,591372e4-bde4-420d-a0b3-453b721d44c2,Falcon,666666,339337,0.49999994,0.015624996
46946,quad,bbfc7da5-5c21-4249-9042-2cff6f773edd,Lewisville,666666,339344,0.499999942,0.015624996
46947,quad,65162e58-2f9e-4f47-9cf3-ee6a2f572a32,Marmaduke,666666,369053,0.49999994,0.015624996
46948,quad,bd836f14-6330-4a81-81a4-bf02e1af179a,Curtis,666666,339308,0.499999944,0.015624996
46949,quad,88d9e15a-85ac-457d-a9b7-10122b53b297,Peach Orchard,666666,369043,0.50000056,0.015625035
46950,quad,aab65f4b-d917-47c3-b2d6-da58d7e56fe6,Marvell,666666,349025,0.499999942,0.015624996
46951,quad,83596070-a403-426a-8352-aa651722742f,Whelen Springs,666666,339315,0.49999994,0.015624996
46952,quad,0358a9c5-88cd-4d9a-89bc-e6b0b4f95c8a,Bald Knob,666666,359144,0.499999942,0.015624996
46953,quad,19e50920-4783-46cc-ab3a-b0bf4f9bf4a1,Congo,666666,349220,0.499999942,0.015624996
46954,quad,72f2a212-01c7-4c00-9db5-5ebddb219add,Dixie,666666,359005,0.49999994,0.015624996
46955,quad,39372932-ad73-4448-9d3c-dede7d06c63a,Nimrod,666666,349308,0.499999942,0.015624996
46956,quad,df8c6374-36cb-4e20-b0b2-574c1daba93c,Spotville,666666,339356,0.499999944,0.015624997
46957,quad,7faf1396-e546-4004-a1fa-21d87dfda7f9,Cravens,666666,359325,0.49999994,0.015624996
46958,quad,6a389221-e71e-4fa1-9e6f-ea1ae6f78516,Gepp,666666,369240,0.499999942,0.015624996
46959,quad,e4d44ed4-6d86-4dde-ad3a-0d96ba76a5e7,Hopeville,666666,339212,0.499999942,0.015624996
46960,quad,fa408aa1-209d-4e20-9c74-61068d8d5c0e,Norfork Dam South,666666,369255,0.49999994,0.015624996
46961,quad,add443a3-5535-48f5-a607-47a1f3470c02,Hagarville,666666,359330,0.50000025,0.015625016
46962,quad,eb6075e8-8064-4c86-994f-3ea55e4e8f03,Salado,666666,359120,0.499999942,0.015624996
46963,quad,44f7a2bb-3b97-4279-afac-f23172e29f46,Fair Oaks,666666,359156,0.499999942,0.015624996
46964,quad,e0fb6771-4560-4272-9f3d-076f19c5dbb4,Onyx,666666,349313,0.499999942,0.015624996
46965,quad,5b49d68f-a45a-4fdf-b7ec-8613b640bce7,Stuttgart South,666666,349136,0.499999944,0.015624997
46966,quad,167811c0-f8db-48f2-ac2a-97d29c104d32,Dalton,666666,369139,0.499999942,0.015624996
46967,quad,7e902098-d1d3-440b-b1e6-42a141d0810a,Manson,666666,369049,0.499999942,0.015624996
46968,quad,795944fc-c639-4b15-bdf2-e0642cc82311,Poughkeepsie,666666,369161,0.499999942,0.015624996
46969,quad,3a8205c2-5ff1-49f3-9d89-15ad81e511a4,Guion,666666,359101,0.50000025,0.015625016
46970,quad,033c187d-9038-4367-aa52-9c4379b479bb,Fourche SW,666666,349211,0.499999942,0.015624996
46971,quad,8d3b5908-9c21-4325-b367-ced9b9b97180,Bunn,666666,349261,0.49999994,0.015624996
46972,quad,1bf45e38-02a8-4fee-a846-30fae433034f,Lorado,666666,359003,0.50000025,0.015625016
46973,quad,69d204f5-31a5-4aa7-8fb6-d9cad81b84b3,Datto,666666,369035,0.500000252,0.015625016
46974,quad,be2ab30f-82cb-4428-93dc-7276dd610249,Oxley,666666,359213,0.499999942,0.015624996
46975,quad,462c0e0a-85d2-4060-baad-0e0bef3f96ee,Pocket Prairie,666666,349110,0.499999944,0.015624996
46976,quad,c95d8369-1028-4cbb-9231-39fc2021a099,Fannie,666666,349321,0.49999994,0.015624996
46977,quad,5ae3b77f-7d1e-4264-a61f-0f40cdd7f617,Center Point,666666,349357,0.49999994,0.015624996
46978,quad,1e4a81f3-e041-4d2c-add3-9c920a073153,Parks,666666,349309,0.499999942,0.015624996
46979,quad,04617035-02d6-4f65-b4f7-8c07aff5ebe4,Blue Eye,666666,369337,0.499999942,0.015624996
46980,quad,884ccbc6-ba4e-4f90-b170-9a19579f447a,Mountain Home East,666666,369246,0.500000252,0.015625016
46981,quad,7c50dcde-4ba9-456a-9d31-e710e66c3b40,McArthur,666666,339122,0.500000252,0.015625016
46982,quad,63f566bf-ebd6-4fcd-8a28-f7e64b18a723,Pinnacle Mountain,666666,349213,0.499999942,0.015624996
46983,quad,dea0f33f-cf5b-4498-b69d-89067b372ca7,Lake City,666666,359013,0.499999942,0.015624996
46984,quad,d286a1ae-5299-473b-9ef3-906e0bb5e7f7,Ladd,666666,349149,0.500000252,0.015625016
46985,quad,4738686b-be5e-4afb-9a62-a34435094d37,Monticello North,666666,339118,0.500000252,0.015625016
46986,quad,a3e7ac57-24f4-416c-b958-11c649715865,Malvern South,666666,349242,0.499999942,0.015624996
46987,quad,a380336e-78e8-4fbb-a8b2-4de44e64ef95,Lonsdale,666666,349226,0.499999942,0.015624996
46988,quad,f376fd96-1d50-4989-82ad-ac604e914657,Mount Vernon,666666,359256,0.499999942,0.015624996
46989,quad,953a4975-242a-4e63-ae49-bd3dec0cd4e6,Newport,666666,359130,0.499999942,0.015624996
46990,quad,d1429f2a-bed1-401e-af8c-6b5188278179,Paron SW,666666,349209,0.499999942,0.015624996
46991,quad,89ce2964-bf4d-423e-bead-a4f9f0fd6bbf,Hasty,666666,369364,0.499999944,0.015624997
46992,quad,1069ad44-34fc-496b-a9ae-17880e79b2d9,Hickory Plains,666666,349103,0.49999994,0.015624996
46993,quad,d431bec5-24ac-444c-8a1b-c2c409aa55fc,Aberdeen,666666,349130,0.499999942,0.015624996
46994,quad,c410fee6-0689-4f4e-b3be-598fe4495cec,Round Hill,666666,349250,0.499999944,0.015624997
46995,quad,bb8bdcbe-6726-4c9f-9e8e-22834cbcd20c,Central,666666,359041,0.499999942,0.015624996
46996,quad,221b5b8a-8df3-494b-af6a-7880136e9883,Redfield,666666,349239,0.499999942,0.015624996
46997,quad,1a34f248-bcfd-41ac-8a03-5d6d9b5e48eb,Rea Valley,666666,369252,0.499999942,0.015624996
46998,quad,4c6661f8-27e4-4cd3-8f21-9199403bfabb,Osage SW,666666,369361,0.499999942,0.015624996
46999,quad,0e5ddb46-73b1-41a5-b07e-384c82793b5e,Fouke SE,666666,339342,0.499999942,0.015624996
47000,quad,45fd4249-3bbd-4fdb-b628-f4b9d5870283,Swifton East,666666,359116,0.499999942,0.015624996
47001,quad,43fa75fa-b34a-4984-90c8-dd8b1edf8162,Arkadelphia,666666,349364,0.499999942,0.015624996
47002,quad,e532d1e8-b4de-46fb-a4e7-ad0c794d293d,Garfield,666666,369333,0.499999942,0.015624996
47003,quad,5b2dd135-af8f-47a8-a0ba-3b8d47a77b0f,Scranton,666666,359344,0.499999942,0.015624996
47004,quad,f0b3ee8d-cd18-41e3-b5b0-d63017b234fa,Hackett,666666,359453,0.499999942,0.015624996
47005,quad,88795232-4d3b-45ee-a641-a2024385d1d6,Stuttgart North,666666,349128,0.499999942,0.015624996
47006,quad,170b2fd3-05e3-45a6-b133-e7ce483238c0,Snow Hill,666666,339235,0.49999994,0.015624996
47007,quad,93ecc802-d31d-4d1d-a47b-a45f0d26cd2b,Hunter West,666666,359163,0.50000025,0.015625016
47008,quad,6e8107f4-767b-4a11-b2df-3a8007c78656,Crossett South,666666,339157,0.50000025,0.015625016
47009,quad,bcd53871-40dc-4771-b4c1-e7c5f66a6120,Doddridge SE,666666,339358,0.499999942,0.015624996
47010,quad,84295c0d-e162-4379-a818-9d353565e0e4,Empire,666666,339161,0.49999994,0.015624996
47011,quad,49339a32-c2d6-46c1-a32a-e277b05eb63b,Mulberry,666666,359440,0.499999944,0.015624996
47012,quad,3f3c5612-0fc6-4169-b83f-d92516fe5382,Smyrna,666666,359217,0.49999994,0.015624996
47013,quad,0524777b-ac86-40b9-89d2-e64cac9de3b4,Sidon,666666,359141,0.50000025,0.015625016
47014,quad,60c45885-9b2f-42d3-b37d-b58c159b77f6,Glendale,666666,339101,0.500000252,0.015625016
47015,quad,48d3905a-fcea-4285-81e8-53b7ccc27292,Gravelly,666666,349303,0.49999994,0.015624996
47016,quad,92024eec-84a4-44fe-a66f-bebb0298acc3,Carthage,666666,349260,0.499999942,0.015624996
47017,quad,95838e81-8e86-4f53-955d-c3348c8cf72f,Camp,666666,369135,0.499999942,0.015624996
47018,quad,61a99050-6fd2-40d1-982c-9c038e1958ff,Sand Gap,666666,359324,0.499999942,0.015624996
47019,quad,cc2481e5-7e9f-4b84-8da2-2b971d272976,Lake Norrell,666666,349219,0.49999994,0.015624996
47020,quad,7c79643d-074d-4d3f-a815-b88b5c4483cf,Vandervoort,666666,349438,0.499999944,0.015624997
47021,quad,be68300c-6750-4729-8f4b-f1bdbef90458,Princeton East,666666,339204,0.499999944,0.015624997
47022,quad,8c6704f7-010f-43db-9cc8-8db9b5f1e7d8,Holly Grove,666666,349131,0.49999994,0.015624996
47023,quad,29b82443-53a8-4300-92a4-74986b5b1ccd,Artesian,666666,339237,0.49999994,0.015624996
47024,quad,b51bdced-3c50-4f96-bfab-01b970c12c19,Oxford,666666,369149,0.50000025,0.015625016
47025,quad,dfd1ca5a-70ea-476b-81de-2b3b6c72a59e,Parkers Corner,666666,349119,0.49999994,0.015624996
47026,quad,6a093425-f277-4a83-99a5-a896c3012e16,Hot Springs South,666666,349340,0.499999944,0.015624996
47027,quad,98313f76-e48f-4708-a233-4a1a9439d675,Clarkridge,666666,369238,0.499999944,0.015624996
47028,quad,8675df75-4821-4c0e-868c-65dfd43cd92d,Williford,666666,369146,0.500000252,0.015625016
47029,quad,b0358651-2a8d-4222-80d2-3f3111e399d2,Hartman,666666,359336,0.499999944,0.015624997
47030,quad,920b7e14-f16c-4d9a-92ef-5148974063e3,England,666666,349125,0.50000025,0.015625016
47031,quad,9449405b-4569-449e-bae4-e6effb20a2c3,Vilonia,666666,359263,0.50000025,0.015625016
47032,quad,0b61aa6f-0786-42ff-99ef-bb30b7883ad0,Lake Catherine,666666,349233,0.499999942,0.015624996
47033,quad,f14b3f59-7bcc-440c-85fd-2d87c5acef1e,Ozark,666666,359334,0.499999944,0.015624996
47034,quad,f18690ba-8c2e-4874-8562-35f07855a544,Charleston,666666,359448,0.499999942,0.015624996
47035,quad,99395061-098d-47d9-843d-c57ec50cd5f3,Pine Bluff,666666,349256,0.499999942,0.015624996
47036,quad,d8113cb6-6edb-4ca4-94f1-003f6ddaf699,Sumpter,666666,339240,0.49999994,0.015624996
47037,quad,34b69b5c-bc83-40cd-87c6-299fdec2f7ed,Noland,666666,369156,0.49999994,0.015624996
47038,quad,f7eeb77f-ada9-493f-a4cb-8603bf229989,Piggott,666666,369039,0.499999942,0.015624996
47039,quad,8bb15d66-0c9c-426d-a7c1-6846c02cb19a,Drummonds,666666,358933,0.499999942,0.015624996
47040,quad,4c8c06ed-d2a7-4919-b242-8c64b5bab748,Ash Flat,666666,369152,0.499999942,0.015624996
47041,quad,f6db3966-bc62-4a2c-a283-a2ae74054809,Tinsman,666666,339222,0.500000252,0.015625016
47042,quad,b24715f6-9a1d-4fab-b2bb-681d04c120ab,Lost Corner,666666,359226,0.499999942,0.015624996
47043,quad,7ecc250f-4b29-438e-b06d-80cc71b3b4a7,McCormick,666666,359028,0.499999942,0.015624996
47044,quad,3368f565-bb4e-4f85-80b2-63c6a1631948,Narrows Dam,666666,349351,0.499999942,0.015624996
47045,quad,10a3d6fa-ec5d-461e-908b-f4d31a014b9c,Norfork,666666,369254,0.499999942,0.015624996
47046,quad,61df01a3-58dd-40fd-8c44-2161d0168d0f,Haynes,666666,349002,0.49999994,0.015624996
47047,quad,e6df5e40-98b2-47d1-84d4-dbd2e50c9600,Eula,666666,359201,0.49999994,0.015624996
47048,quad,5bbd2dca-a60f-405b-b399-97f4125fcb2b,Fouke,666666,339341,0.49999994,0.015624996
47049,quad,795cccdd-32d7-45f0-8c65-edd86c127d2c,Sheridan,666666,349245,0.49999994,0.015624996
47050,quad,bb2b645f-6415-473b-9d1a-4415a3e96785,Dalark,666666,349257,0.49999994,0.015624996
47051,quad,c46e6503-404d-4b99-9c3e-1ef265041aad,Big Fork,666666,349333,0.499999942,0.015624996
47052,quad,183cb062-2216-49fb-89e4-3620fab9ba5a,Blytheville,666666,358901,0.49999994,0.015624996
47053,quad,ab29a7a7-0920-4c04-9bc0-60e2d07ca4ce,Monterey,666666,359036,0.499999944,0.015624997
47054,quad,88d901d9-c8ad-4224-809e-5539333776ed,Buck Knob,666666,349317,0.49999994,0.015624996
47055,quad,11ad599f-ba00-4b0f-8868-eb82d34168da,Springfield,666666,359244,0.499999942,0.015624996
47056,quad,eb34efc1-151c-4a4b-b256-4ef8dcbf996b,Chula Mountain,666666,349312,0.499999944,0.015624997
47057,quad,46942b89-e687-48d0-ae7b-f6558ec10eda,Edmondson,666666,359062,0.500000252,0.015625016
47058,quad,85c83c2f-157c-4317-a0ff-b4676510b617,Letona,666666,359142,0.499999942,0.015624996
47059,quad,75853e88-479d-4a7b-b141-7050f0f4aff7,Holla Bend,666666,359356,0.499999944,0.015624997
47060,quad,84998c31-30fa-490c-b6fa-82a9bccd1576,Van Buren,666666,359438,0.499999944,0.015624997
47061,quad,1e12582b-8b9b-4698-a04b-26e3007a50de,Alread,666666,359219,0.49999994,0.015624996
47062,quad,9ee37ea6-bb49-41ef-a18c-ef079790b6b8,Chambersville,666666,339221,0.50000025,0.015625016
47063,quad,cef85e64-31a0-4e36-a892-1251c9d4cfd2,Georgetown,666666,359153,0.499999942,0.015624996
47064,quad,03b84783-5501-49d2-ba19-4ae75d47f690,Saint Joe,666666,369258,0.499999944,0.015624997
47065,quad,b79dcf64-9114-47f2-a079-3d50a0f5d9ac,Prattsville,666666,349244,0.499999942,0.015624996
47066,quad,0019dd79-04d1-4abe-9922-37b8a1274a10,Mountain View,666666,359216,0.499999942,0.015624996
47067,quad,b0d43865-e556-4692-a1eb-6ed0584b4a0f,Adona,666666,359257,0.50000025,0.015625016
47068,quad,cbb26c8b-b0f4-482e-9185-47b0c22161fe,Sonora,666666,369456,0.499999942,0.015624996
47069,quad,847cdd93-ff4e-4bda-afd8-77ca93265342,Mellwood,666666,349049,0.499999944,0.015624997
47070,quad,69f70b29-1c6e-44b1-9c12-5879b3d6f6d4,Henrico SW,666666,349163,0.49999994,0.015624996
47071,quad,19690ff2-7d65-4598-ad9a-d8b8acf6b5a8,Palestine,666666,349001,0.499999942,0.015624996
47072,quad,c6060081-9404-4179-b604-13c15848f9c7,Bidville,666666,359317,0.49999994,0.015624996
47073,quad,a53dab0e-304c-4d69-8245-37d64b1f336f,Warren,666666,339232,0.499999942,0.015624996
47074,quad,9b518a98-278a-4ebf-9496-4a7f75ad1482,Dover,666666,359340,0.499999944,0.015624996
47075,quad,f51f7926-5b6c-4fee-b1ff-23171121ce69,Staves,666666,349262,0.499999942,0.015624996
47076,quad,ea0b070d-5f8c-4b5c-a6b3-bff773677c9f,Waldo,666666,339346,0.50000025,0.015625016
47077,quad,f21c3717-2134-4369-89d4-12c0bcbf91d9,Moon Lake,666666,349036,0.499999944,0.015624997
47078,quad,9609b226-b3d7-418c-8ddf-1baec4694d7f,Black Rock,666666,369164,0.499999942,0.015624996
47079,quad,308d3b28-11ee-44d2-8e3e-92d244fdf486,Macedonia,666666,339354,0.500000252,0.015625016
47080,quad,63b6f6d7-39ff-4cac-80e3-6e3acb09069f,Wirth,666666,369137,0.499999942,0.015624996
47081,quad,73367019-d527-4da3-8b71-25b2f40e6267,Rosetta,666666,359322,0.50000025,0.015625016
47082,quad,2c67c467-7a87-4a2e-b116-712efd09e22e,Lexa,666666,349026,0.49999994,0.015624996
47083,quad,3367ebe8-95d9-4db5-b240-6f02c7841e64,Sheppard,666666,339319,0.50000025,0.015625016
47084,quad,257fc0e2-33e7-453f-ada3-ca4672d2fd6e,Camden SW,666666,339225,0.499999942,0.015624996
47085,quad,ea9dce2c-9e7f-4df6-abfa-a675a276409e,Geridge,666666,349127,0.49999994,0.015624996
47086,quad,b0385fbb-2d10-4e9a-a1aa-b092ee17dff7,McGehee North,666666,339121,0.50000025,0.015625016
47087,quad,d4ec6ed6-cab2-43f0-bbe6-75b0c3ff97e8,Solgohachia,666666,359243,0.49999994,0.015624996
47088,quad,015b7ab4-14b2-4b96-9acd-61cfe86d9748,Open Lake,666666,358911,0.499999944,0.015624997
47089,quad,2c2018a2-0786-4a92-85e4-453cbf1376c2,Ivan,666666,339205,0.499999942,0.015624996
47090,quad,e5cc1996-66f4-4815-bf18-db0830c7832c,Banks,666666,339230,0.499999944,0.015624996
47091,quad,f4fb5a93-c181-492b-ab0b-4cd8081b80e4,Bluffton,666666,349304,0.499999942,0.015624996
47092,quad,6c2609a8-5208-4c33-8844-e5be34873e49,Simpson,666666,359332,0.499999942,0.015624996
47093,quad,3c727d95-6aed-468a-9ca0-0dcd1223b7f0,Crawfordsville,666666,359054,0.499999944,0.015624997
47094,quad,e01488bc-f0c0-4cb3-9181-75573dda8748,Jonesboro,666666,359011,0.500000252,0.015625016
47095,quad,21364911-04b9-4461-bcad-48d559c0d992,Keiser,666666,359024,0.499999942,0.015624996
47096,quad,9a168e12-8ea2-4f6b-878b-b283c1ba4c81,Morganton,666666,359238,0.499999944,0.015624996
47097,quad,7f0827b4-1789-4fbe-8c3b-569a1a21738e,Sugar Grove,666666,359358,0.500000252,0.015625016
47098,quad,67f80ae2-bc33-4543-84ac-88398243801f,Prague,666666,349246,0.499999942,0.015624996
47099,quad,f4db26d6-c44f-40f8-9d9d-8b16e13e5387,Loving,666666,349413,0.499999942,0.015624996
47100,quad,4d086a62-9ecc-47fb-8bae-e71e1c684c8b,Taylor,666666,339361,0.49999994,0.015624996
47101,quad,ace11dc5-cf13-4304-a626-869b47bac4c9,Rosedale,666666,339116,0.49999994,0.015624996
47102,quad,03cc7984-1458-4af8-b6be-6b337a747759,Watkins Corner,666666,349033,0.499999944,0.015624996
47103,quad,6496cfb9-795f-4582-ab9f-c81473da15ef,Glenwood,666666,349344,0.499999942,0.015624996
47104,quad,b47fd3c4-0c8d-41d2-9e80-ea27658319ff,Lonsdale NE,666666,349218,0.499999942,0.015624996
47105,quad,20626d06-e639-4170-9d11-422d78f816ee,Fern,666666,359424,0.499999942,0.015624996
47106,quad,c7a780e9-a9f4-453c-9f14-37de5bc412f7,Cave City,666666,359104,0.499999942,0.015624996
47107,quad,cf0aa908-ca6c-4e77-8901-734c6a6b9fa1,Eagle Mills,666666,339219,0.50000025,0.015625016
47108,quad,c3474fd0-e60a-4683-beed-e8ba2eaf74e0,Kingston,666666,369360,0.499999944,0.015624997
47109,quad,ee4f27ee-4be0-44c0-9d7d-c868c029c4d6,Floral,666666,359126,0.499999942,0.015624996
47110,quad,5d966029-4904-4c7e-a8cd-de6d7731806b,Yellville,666666,369251,0.49999994,0.015624996
47111,quad,f6e41ee4-7a07-43e2-813a-711d6ccbf697,Willisville,666666,339330,0.500000252,0.015625016
47112,quad,8d7531f2-930d-4b4a-89f6-1804f941027e,Magnolia,666666,339347,0.49999994,0.015624996
47113,quad,5775de2a-106d-49e9-a904-68e5c902d45e,Shirley,666666,359222,0.499999942,0.015624996
47114,quad,d9adffb6-c8d0-4b27-9fc6-6bd8d352b841,Hunter East,666666,359164,0.50000025,0.015625016
47115,quad,d09d99bf-9c3d-4a25-8c3f-64b685c1063d,Farmville,666666,339231,0.499999942,0.015624996
47116,quad,e43bd0fe-51b5-458c-8691-1e36587993b2,Lodi,666666,349343,0.49999994,0.015624996
47117,quad,40ef3f06-d798-44c2-89a3-f2c6ca9df0f7,North Little Rock,666666,349214,0.499999944,0.015624996
47118,quad,a61b64fe-5cd3-4ae1-b509-28b78c7305ba,Hunt,666666,359327,0.49999994,0.015624996
47119,quad,7ec2b309-2452-4c68-a293-d2ed3ed5ef46,Avery,666666,339103,0.499999942,0.015624996
47120,quad,a2473cb6-d5f0-430d-9023-1d212d00ecbe,Arkansas Post,666666,349162,0.499999942,0.015624996
47121,quad,ead9b0e4-1a42-4e7d-9bde-3ffaac78ba33,Sparkman NW,666666,339201,0.499999942,0.015624996
47122,quad,c1b3928b-6b65-4adf-b395-b4b6dba57e7e,Trumann,666666,359020,0.499999942,0.015624996
47123,quad,a346ea1b-fa02-486f-9574-a9440319712b,Hamlet,666666,359262,0.500000252,0.015625016
47124,quad,f25179fd-dc08-444b-97e3-60cb35555209,Hamburg,666666,339150,0.499999944,0.015624997
47125,quad,4ed7dcfe-c701-41a1-9628-84399649f64e,Witts Springs,666666,359210,0.499999944,0.015624996
47126,quad,372a4b92-583c-4437-a271-bef753e8d8a1,Fouke NE,666666,339334,0.499999942,0.015624996
