"id","coverage","number_of_frames","scanned","medium","print_type","physical_location","remarks","created","last_modified","collection_id","frame_size_id","scale_id"
"e9d3962e-c9cb-445d-8ed0-7a80c82a2269","Partial",8,0,"Print","B&W","Martin","Stanton, Ackerly, Lenorah","2018-02-07 16:19:59.07726+00","2018-04-07 13:40:28.374142+00","d951f634-8c12-44df-92ac-f5dc7f39666b","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"b2e9d48d-be8a-49dc-9c31-40a867531e00","Partial",1,0,"Print","B&W","Guadalupe","","2018-04-07 16:14:16.600197+00","2018-04-07 16:14:16.600218+00","d7e1403d-e4e3-46d9-a534-431889f1e0e0","e02065f0-62c4-492c-ae83-7f94868bbb71","c2170bce-6c8d-4ff7-a1de-b2736fbb77c0"
"144127f6-6b65-4f76-8513-c1483930f222","Partial",11,0,"Print","B&W","Terrell","","2018-02-07 16:08:27.538506+00","2018-04-07 16:31:11.560998+00","19d5e4a7-ba00-4369-b79d-db9e025ce1af","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","037cacd3-584d-4571-adc9-f329f959d251"
"36b785e1-d208-4543-a8b1-293a9efe1c15","Full",49,0,"Print","B&W","Edwards","","2018-02-07 16:08:27.538506+00","2018-04-07 21:18:32.611065+00","19d5e4a7-ba00-4369-b79d-db9e025ce1af","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","037cacd3-584d-4571-adc9-f329f959d251"
"61a27cde-88af-4d35-9376-d774ef78bafd","Full",23,0,"Print","B&W","Erath","","2018-02-07 16:08:27.538506+00","2018-04-07 21:22:45.911685+00","19d5e4a7-ba00-4369-b79d-db9e025ce1af","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","037cacd3-584d-4571-adc9-f329f959d251"
"14adc817-fcd1-4780-b2b7-683f0a1a1dbb","Full",943,0,"Print","B&W","Duval","","2018-02-07 16:08:27.538506+00","2018-04-07 21:46:27.512681+00","19d5e4a7-ba00-4369-b79d-db9e025ce1af","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","037cacd3-584d-4571-adc9-f329f959d251"
"31657e98-4dc4-4ebb-a740-da75d2aabecf","Full",18,0,"Print","B&W","Burnet","","2018-02-07 16:08:27.538506+00","2018-04-07 21:56:17.934356+00","19d5e4a7-ba00-4369-b79d-db9e025ce1af","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","037cacd3-584d-4571-adc9-f329f959d251"
"9f59e1d4-7c78-4f3a-90cc-019d703aa2a1","Partial",0,0,"Print","B&W","A-1-1","Palestine","2018-11-13 15:29:41.311192+00","2018-11-13 15:48:21.217874+00","542a6767-68b5-4831-b25d-9bd5bb1fe6f3","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"274a3db6-ea50-42c9-ae67-341b5f2bcc68","Partial",0,0,"Print","B&W","C-4-1","","2018-12-12 16:10:09.783522+00","2018-12-12 16:10:09.783542+00","0918d9f6-e533-491a-8fc5-0cfd487eeeeb","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"6c9726f1-c00e-4452-ad2a-98564aad53d4","Partial",3,0,"Print","B&W","Fannin","Frames 1821, 1822, 1823","2019-01-02 17:53:53.944473+00","2019-01-02 17:53:53.944494+00","bc902e93-42b3-44d7-a65b-9142800e86ff","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","037cacd3-584d-4571-adc9-f329f959d251"
"d7be916c-7c9a-4b7c-87b0-4b9f06a461f3","Partial",0,0,"Print","B&W","B-4-3","City of Kilgore","2018-11-16 19:51:55.730141+00","2018-11-16 19:51:55.730161+00","47892076-7975-41a8-9662-3759ded23cce","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"d50423c6-2874-4d62-8052-dd5f91a195fc","Partial",0,0,"Print","B&W","C-4-5","Contains portions of rolls 1-4","2018-12-18 15:08:13.348274+00","2018-12-18 15:08:13.348293+00","88c3be84-6705-4bf7-ae28-bfc5752c63fb","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"03d181ad-d402-4d73-9d42-1aff534b5b1a","Partial",0,0,"Print","B&W","B-2-5, C-3-3","1. B-2-5 subset of Ellis
2. C-3-3 subset of Johnson Co.","2018-11-28 22:02:50.085123+00","2018-11-30 20:05:07.840338+00","f8b5149d-fd85-4ed2-a3f6-3a924f9bc1d4","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"4725adda-1aa2-43f2-a5f3-bdd27b1fcb81","Partial",0,0,"Print","B&W","C-3-5","","2018-11-30 21:05:30.288214+00","2018-11-30 21:05:30.288235+00","a75d0a68-a4ca-4680-a6ca-ad452a64b8f5","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"0c123cd7-37d3-43e2-a734-0f57abf5efac","Partial",0,0,"Print","B&W","D-4-5","subset of Reeves Co.","2018-12-19 21:21:03.58719+00","2018-12-19 21:21:03.58721+00","7e67b124-48e2-410c-a163-67e70ba31ef4","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"eb3864b7-a06d-47da-8c16-237a714bf0b1","Partial",0,0,"Print","B&W","E-2-2","","2018-12-20 16:39:40.930218+00","2018-12-20 16:39:40.930239+00","27ce0494-d269-42db-86e5-de56fe6b8374","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"146d8d84-ce30-47c1-87c9-f5ee6ce8ff60","Partial",0,0,"Print","B&W","E-4-2","","2019-01-02 14:04:15.462516+00","2019-01-02 14:04:15.462536+00","34e03d5a-b93a-40f5-8eba-e545157deefd","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"7823d9b9-eca3-4c6f-930c-533ec82d3479","Partial",50,0,"Print","B&W","Collin","Contains portions of rolls 1-3 and 7","2018-02-07 16:23:34.49929+00","2018-04-07 13:43:39.877961+00","c97205bf-39dc-4e0e-855d-a77a09747456","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"2a020172-4b75-4185-b581-21c3d6c7e35d","Partial",1,0,"Print","B&W","Johnson","","2018-04-07 16:17:02.178849+00","2018-04-07 16:17:02.17887+00","edeb0072-c41e-4be2-acf3-04eb8247cc8a","e02065f0-62c4-492c-ae83-7f94868bbb71","c2170bce-6c8d-4ff7-a1de-b2736fbb77c0"
"bd5bbcdb-f731-4f0a-bd56-9b33919090b1","Partial",46,0,"Print","B&W","Montgomery","Portions of rolls 3-12.","2018-02-07 16:16:10.598089+00","2018-04-07 18:26:15.590164+00","27ddd6ab-9bbe-41de-b209-40ba46795066","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"286d4f4a-47da-4d96-979c-79eb1975ad9e","Partial",35,0,"Print","B&W","Coleman","","2018-04-07 22:52:52.027234+00","2018-09-12 19:53:49.089289+00","702c52a6-db8c-4605-8908-59bb1205b925","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"fbc82d02-9c6c-4d20-b5c8-cbae6c4e95d5","Partial",0,0,"Print","B&W","A-1-1","","2018-11-13 15:30:20.349086+00","2018-11-13 15:30:20.349106+00","a3619635-20b5-4b81-9ac5-7d878f5225a5","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"00b7e06d-cfa8-4032-add2-77821ff8a735","Partial",0,0,"Print","B&W","A-3-4","Only contains 5 frames","2018-11-13 17:19:39.067711+00","2018-11-13 17:19:39.067731+00","de386c91-cc29-45b9-86b3-8384635e81ff","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"96c587cc-0464-45ce-862f-01dec109524c","Partial",0,0,"Print","B&W","A-4-3","","2018-11-13 22:02:36.117016+00","2018-11-13 22:02:36.117036+00","4d63f3b5-89e6-46a1-a713-180cbb5653fb","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"00f26839-1277-42e2-8bd8-aa8c939942e3","Partial",0,0,"Print","B&W","B-1-2","","2018-11-14 17:13:33.174247+00","2018-11-14 17:13:33.174268+00","d43a0ac4-9343-4428-9f02-9f27eb099b21","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"9c74b70f-f0aa-4657-8d5e-e640bbe7f8d5","Partial",0,0,"Print","B&W","B-4-3","","2018-11-16 19:53:51.610315+00","2018-11-16 19:53:51.610391+00","86f8c6c6-d796-4a7d-9b8b-0ca2127d644f","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"5bd197b0-b8d5-464e-84d0-d1cc5cde081b","Partial",0,0,"Print","B&W","C-1-5","","2018-11-19 17:35:35.924111+00","2018-11-19 17:35:35.924131+00","4f96e434-e3cc-4dcf-827a-65b1299d52e3","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"dd591bcc-3ab6-4679-8d90-9a2e1136c58f","Partial",0,0,"Print","B&W","B-2-5","Handwritten numbers","2018-11-28 22:07:54.520745+00","2018-11-28 22:07:54.520765+00","66bbc6a4-2ebf-4974-a0f4-f4449b8455fb","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"60cb1e64-b71e-4946-a807-45ac2f060559","Partial",0,0,"Print","B&W","C-3-5","","2018-11-30 21:06:11.367097+00","2018-11-30 21:06:11.367116+00","e6e44921-8ef8-4828-9302-a7207d3d80aa","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"4e5b08df-e8df-417a-ac93-7a65f62859ba","Partial",0,0,"Print","B&W","C-2-4","hand written numbers","2018-12-12 16:10:29.650244+00","2018-12-12 16:10:29.650264+00","0c6666ae-5953-4cad-ba2e-b9712785d6d7","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"9a4e7897-de78-453a-911f-44df59157789","Partial",0,0,"Print","CIR","C-4-5","","2018-12-18 15:09:24.946108+00","2018-12-18 15:09:24.946127+00","f0a07c18-28c1-42a8-85f8-cb5f91234be9","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"f8c83eb9-3956-4e2f-9dc0-c860383aba45","Partial",0,0,"Print","B&W","D-1-5","","2018-12-19 19:54:35.466178+00","2018-12-19 19:54:35.466199+00","e9ff94f1-6e89-4e45-b3c6-6d79e80dfff8","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"6204e17d-7410-4c69-b683-fe14ff6fcdf9","Partial",0,0,"Print","B&W","D-4-5","Pecos","2018-12-19 21:21:44.833038+00","2018-12-19 21:21:44.833062+00","f530c6e3-e11a-42b6-ac4e-72ef24e32942","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"32f8e67f-a7ba-412d-9c5d-b6b0d130da45","Partial",0,0,"Print","B&W","E-1-3","hand written numbers","2018-12-20 14:20:53.135816+00","2018-12-20 14:20:53.135837+00","057e5a3d-5812-4ec4-afcf-e78619023bf8","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"d56ad612-ae87-48c2-953a-8f1082b8bf22","Partial",0,0,"Print","B&W","E-2-2","","2018-12-20 16:40:13.012658+00","2018-12-20 16:40:13.012679+00","607ff46f-89c0-4e80-9e2e-341f29c34e65","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"0aafc74f-e152-4463-9945-8b7e0906f617","Partial",8,0,"Print","B&W","FF - Sabine","","2018-07-20 18:26:10.569601+00","2018-07-20 18:26:10.569621+00","f0a339ff-55a8-4b8f-aa1a-f4099ac8587f","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","2b35500b-f5e8-4a7f-926f-031b30adb637"
"1a0e062a-6fdf-4a8b-9812-45a40c1091af","Partial",5,0,"Print","B&W","Willacy FF","","2019-01-02 17:56:58.493036+00","2019-01-02 17:56:58.493066+00","19d5e4a7-ba00-4369-b79d-db9e025ce1af","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","037cacd3-584d-4571-adc9-f329f959d251"
"8a63836d-2d5e-40b1-bb89-9423ad74e27e","Partial",0,0,"Print","B&W","E-4-2","Williamson Co.","2019-01-02 14:04:57.929145+00","2019-01-09 20:57:09.709896+00","99b50f62-630c-4846-9295-758b87bd6905","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"b3ecbd0c-cf8c-4e4a-9fad-1bfaa0b08cbf","Partial",0,0,"Print","B&W","Crosby","","2018-04-07 23:00:02.545743+00","2018-04-07 23:00:02.545764+00","fa0d6d84-692d-48fa-a62e-7e2793cf5554","e02065f0-62c4-492c-ae83-7f94868bbb71","c2170bce-6c8d-4ff7-a1de-b2736fbb77c0"
"96c47aca-f166-4e5c-bd0c-2e8ec0e100f5","Partial",12,0,"Print","B&W","Parmer","Lazbuddie, Bovina, Black, Clays Corner, Friona, Hub, Farwell,","2018-02-07 16:19:13.65221+00","2018-04-07 13:47:43.357611+00","1aeb878b-369a-4558-8a13-7f8e9b4b5ea6","e02065f0-62c4-492c-ae83-7f94868bbb71","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"a25ae6b8-dd84-4c4c-b0e9-6f3709852779","Partial",2,0,"Print","B&W","Johnson","","2018-04-07 16:22:15.777088+00","2018-04-07 16:22:15.777109+00","105a3b48-8db8-44a4-99e4-1df1aa6c4d64","e02065f0-62c4-492c-ae83-7f94868bbb71","c2170bce-6c8d-4ff7-a1de-b2736fbb77c0"
"a225fa99-ff59-40ed-bd8e-05adfdcbcd84","Partial",0,0,"Print","B&W","A-1-1","","2018-11-13 15:31:04.855198+00","2018-11-13 15:31:04.855219+00","57c9e2b7-4707-4f58-9419-8f535c18ad75","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"b915d5dd-0747-4199-8f0f-6fcc479dcd0a","Partial",0,0,"Print","B&W","A-3-4","Portions of Roll 2","2018-11-13 17:20:46.488776+00","2018-11-13 17:20:46.488796+00","62501f7a-1632-47f4-94f0-969a7f013a51","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"34ad3b0b-13f1-469d-bce2-5acf0fafdcf0","Partial",0,0,"Print","B&W","A-4-3","SRN 200415","2018-11-13 22:04:17.304485+00","2018-11-13 22:04:17.304505+00","feada9a4-7d53-40a3-8980-285ad137ff57","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"844089fa-fb0e-4dbd-b505-e1518c6237d8","Partial",0,0,"Print","B&W","B-3-4","SUL RV","2018-11-14 17:14:44.299605+00","2018-11-14 17:14:44.299624+00","6e6741e1-3df9-40bf-9309-9984fbfc4ebf","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"0e8ade85-209f-4592-810f-7a31f38194ea","Partial",0,0,"Print","B&W","B-4-3","Longview","2018-11-16 19:54:35.977984+00","2018-11-16 19:54:35.978005+00","e38d167c-be58-4ece-b4cf-8720ea7f07bd","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"75a2b78f-d6b8-4e34-9c0f-3ef2e7fa705f","Partial",0,0,"Print","B&W","C-1-6","","2018-11-19 17:37:13.189214+00","2018-11-19 17:37:13.189234+00","d3d1a2ef-b6e4-4b00-9160-ee82a6d3e327","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"159f16ee-e5ff-45b5-b7a6-642f14f4766f","Partial",0,0,"Print","B&W","B-2-5","","2018-11-28 22:08:42.219012+00","2018-11-28 22:08:42.219032+00","1d6e81a5-1e19-4f5f-a10c-6c4b8c6bfd22","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"2673059d-eaa8-44b2-9be5-63c39e00bf32","Partial",0,0,"Print","B&W","C-3-5","Collection only contains 5 frames","2018-11-30 21:06:47.951494+00","2018-11-30 21:06:47.951516+00","66474cc7-f45b-496e-9cfd-00fdf31ec8fc","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"ace7dfff-f16d-4606-83b7-867b2e9c0fcf","Partial",30,0,"Print","B&W","Crockett","","2018-04-07 23:05:57.10375+00","2018-04-07 23:05:57.103771+00","19d5e4a7-ba00-4369-b79d-db9e025ce1af","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","037cacd3-584d-4571-adc9-f329f959d251"
"574c580c-60aa-4dde-8693-b513e7a1ac56","Partial",0,0,"Print","B&W","C-4-1","","2018-12-12 16:11:08.153536+00","2018-12-12 16:11:08.153556+00","4871e7a6-40c0-4aea-8152-e0fa923cc0e8","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"45a786a0-468c-4c01-9ec4-b38e0927cbd7","Partial",0,0,"Print","B&W","C-4-5","","2018-12-18 15:17:02.932593+00","2018-12-18 15:17:02.932613+00","a91d00e2-ef39-4b5f-9c3e-6eb7f43a23d4","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"aa96dbdf-f019-4b94-9787-cf15521dbf14","Partial",0,0,"Print","B&W","D-4-1","","2018-12-19 19:54:40.796403+00","2018-12-19 19:54:40.796422+00","e8ccd60b-1bb7-4a01-93a9-fb64fdaf351a","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"5470cea5-1398-445e-ab45-cf94cdff6f5a","Partial",0,0,"Print","B&W","D-2-3","","2018-12-19 21:22:29.295914+00","2018-12-19 21:22:29.295934+00","9863f932-4a14-40ab-9288-50c4ffa7ea0f","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"69b01b38-5de0-4ba4-8e31-2536de0b0555","Partial",0,0,"Print","B&W","E-1-3","","2018-12-20 14:24:39.60083+00","2018-12-20 14:24:39.600851+00","e007d815-3a3b-4d8e-be91-141e681ce35c","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"6becf8ae-ce4f-4baf-b740-4e4bd20c598c","Partial",0,0,"Print","B&W","E-2-2","","2018-12-20 16:40:53.646188+00","2018-12-20 16:40:53.646208+00","3aadec2a-417a-40f1-8a0e-926f9c10289c","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"5c5a60b3-0e73-4c3b-93a8-b9ecc77cc1de","Partial",0,0,"Print","B&W","E-4-2","Collection is identified with FIPS code 48491","2019-01-02 14:07:22.45534+00","2019-01-02 14:07:22.455361+00","0c9248b6-87b1-4e7c-8e33-651001c56ca8","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"337a7cde-e6f2-4148-90ed-377a75c038cd","Partial",0,0,"Print","B&W","B-2-4","Handwritten numbers, use line index to locate frames","2019-01-09 17:36:27.794067+00","2019-01-09 17:36:27.794087+00","c4db9883-f121-402e-a274-cd53d371960c","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"189d3b37-00a7-4129-a64c-d32daf115a6e","Full",104,0,"Print","B&W","Hildago","Bought  for TWDB Colonias Program. Companion to Cameron set.","2018-02-07 16:09:24.820443+00","2018-04-07 23:42:51.983186+00","019a5d86-3ff1-44b9-a325-1d571be091a0","862a82da-6ab0-46a1-9a19-71374516d0e4","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"ed437c88-16c7-48ee-bf89-08a1b4993eb5","Partial",1,0,"Print","B&W","Liberty","Ames","2018-04-07 18:31:45.744743+00","2018-04-07 18:31:45.744764+00","84f1bfdf-0b56-40b8-9e6e-b31f873e0ad9","e02065f0-62c4-492c-ae83-7f94868bbb71","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"499ca10e-f232-4d90-a526-61570e164920","Partial",55,0,"Print","B&W","Fannin","Trenton, Nobility, White-Wright, Brushy Creek Resevoir, Elwood, Telephone, Windom, Ladonia, Riverby, Timber Creek Resevoir, Ivanhoe","2018-02-07 16:15:20.767074+00","2018-04-07 13:55:26.071228+00","f77b1764-8ff7-4374-ab86-a0cc9145ac0e","e02065f0-62c4-492c-ae83-7f94868bbb71","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"35171275-6caf-44d5-8c3b-a1b065086465","Partial",23,0,"Print","B&W","Johnson","Major cities and towns/Lake Whitney(part).Contains portions of rolls 1FF & 2FF.","2018-02-07 16:18:33.332582+00","2018-04-07 16:32:09.624185+00","4e68f066-bad3-4722-8e5b-608977e917f1","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"b7d91752-6413-435b-9579-6fc3f40f787f","Partial",0,0,"Print","B&W","A-3-1","Numbers are ordered by hand written numbers.","2018-11-13 15:31:41.334542+00","2018-11-13 15:31:41.334562+00","a5fd24ca-8b49-42a8-ab75-f6c48d221ef5","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"fddd6118-ef2f-4653-b4f3-5fb25c6dbd85","Partial",0,0,"Print","B&W","A-3-4","ASCS collection","2018-11-13 17:22:52.791144+00","2018-11-13 17:22:52.791164+00","71c923cb-64e3-4b0d-ba78-6b927d05d28a","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"525049ac-21d3-4ac9-998a-a96b3ae98198","Partial",0,0,"Print","B&W","A-4-3","","2018-11-13 22:09:20.156549+00","2018-11-13 22:09:20.15657+00","07c1cb00-ecd3-4201-bdec-756b34e2c539","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"223e8cc3-4f09-49a5-bd7f-d253cf097e33","Partial",0,0,"Print","B&W","B-3-4","","2018-11-14 17:16:03.91422+00","2018-11-14 17:16:03.914241+00","d84dd28f-5cf6-4292-86fd-a7da5b86eef0","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"2e07fe7a-c19e-4ec0-b01e-d0cfa78b4883","Partial",0,0,"Print","B&W","B-4-3","","2018-11-16 19:55:24.078083+00","2018-11-16 19:55:24.078103+00","7a55cbf7-8a60-4711-83cb-3a7f3305999e","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"258346a0-2d75-45f2-8087-93c087f773ee","Partial",0,0,"Print","B&W","C-1-6","Hidalgo","2018-11-19 17:38:23.153502+00","2018-11-19 17:38:23.153522+00","21c5bb65-eb6a-4df1-baa9-b1f27cf79331","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"33282217-9b13-4f23-a3d7-907dd18b1b40","Partial",160,0,"Print","B&W","Ector","MORTS project that also includes Ector; alternate small frame set exists.
MORTS project which also covers Midland.  Alternate small frame set exists.","2018-02-07 16:10:47.590432+00","2018-04-07 23:04:46.761656+00","807b4d22-06dc-4393-aec2-b260112a7b63","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"99593381-864a-477b-9549-1554a0559c0f","Partial",0,0,"Print","B&W","B-2-5","Single frame, Hueco Tanks","2018-11-28 22:10:35.115923+00","2018-11-28 22:10:35.115944+00","6a51c151-9b85-443c-ba3c-70ca320b80fe","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"b3eb3aee-e4c9-447d-8c41-a5d56bf075dc","Partial",0,0,"Print","B&W","C-3-5","Handwritten numbers","2018-11-30 21:12:21.6774+00","2018-11-30 21:12:21.677421+00","ed570cd4-3782-4109-a4d4-4470dd01794a","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"4b9b3da8-652d-4dde-8a1a-ca7a9defda6c","Partial",0,0,"Print","B&W","C-2-4","","2018-12-12 16:14:30.680321+00","2018-12-12 16:14:30.68034+00","e87ca1e1-129e-4005-9fd0-4f6dd9851fb9","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"a76ecf62-09d3-4ca9-8895-e29628352c7f","Partial",0,0,"Print","B&W","C-4-5","","2018-12-18 15:18:07.070865+00","2018-12-18 15:18:07.070885+00","f3036923-8fc4-429b-b7d1-535bff467791","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"12bd2a0c-3e70-4e29-aa49-c197af5525bd","Partial",0,0,"Print","B&W","D-4-1","","2018-12-19 19:56:25.002364+00","2018-12-19 19:56:25.002385+00","3ccac84c-009e-4179-81fb-4e27a51bac00","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"c567d10e-e9d1-40fe-a11b-7323ff071ca3","Partial",0,0,"Print","B&W","D-4-5","","2018-12-19 21:22:35.88713+00","2018-12-19 21:22:35.887149+00","34d3aa90-e927-4d1c-b76e-97f04304da27","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"2b051d0c-73a0-4c07-bf76-af94d76c20c8","Partial",0,0,"Print","B&W","E-3-3","","2018-12-20 14:25:01.232438+00","2018-12-20 14:25:01.232459+00","74885b86-effd-4cfb-928e-7c4ad55653dd","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"252348df-7363-46d1-a2bc-5359dd1ecab4","Partial",79,0,"Print","B&W","Williamson","Portions of rolls 5-8 and 12-21.","2018-02-07 16:09:48.389406+00","2018-04-07 16:29:23.398044+00","dd26beeb-c2b7-4917-a7b6-8711ecbb3553","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"b6d63334-5961-46a3-8161-8a82057117e4","Partial",0,0,"Print","B&W","E-2-2","","2018-12-20 16:41:39.42162+00","2018-12-20 16:41:39.42164+00","f210e2e2-6b87-45ee-ae32-cc9b4a76921f","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"0ef4c0a6-5400-487a-8961-2afaf4e7de2e","Full",0,0,"Print","B&W","E-4-2","","2019-01-02 14:09:11.961733+00","2019-01-02 14:09:11.961755+00","dd26beeb-c2b7-4917-a7b6-8711ecbb3553","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"362941ad-8667-4d39-b0ad-f06ff82af80b","Partial",0,0,"Print","B&W","---","---","2019-01-09 19:35:26.199357+00","2019-01-09 19:35:26.199377+00","7b1c5b65-6b99-43c6-a9f6-0cf0b9b4e99f","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
