"id","collection","from_date","to_date","public","remarks","created","last_modified","agency_id","frames_service_url","index_service_url","ls4_link","mosaic_service_url"
"a0eb48d6-51bf-441d-9d71-db90c7872189","CKX-1961","1961-01-09","1961-01-30",t,"","2018-02-07 16:19:45.926652+00","2018-07-20 18:19:06.716152+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"75b958b5-ff8b-439c-9947-0b0860095ca9","DAM-1959","1959-06-07","1959-06-28",t,"None
PHOTO INDEX
","2018-02-07 16:19:58.383875+00","2018-02-07 16:19:58.38384+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"af6c8225-a8fb-4ed1-8dd7-5f46afaaa785","BQX-1938","1938-09-20","1938-10-01",t,"None

N/A","2018-02-07 16:19:59.280668+00","2018-02-07 16:19:59.280647+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"a91418ab-351e-4f70-bc8e-6e91df65e973","Lake Brownwood SP","1968-08-12","1968-08-12",t,"None
Lake Brownwood State Park(Needs Index)","2018-02-07 16:20:00.291871+00","2018-02-07 16:20:00.29185+00","69959c48-256d-4320-89e6-31f27d017c35","","","",""
"38ababd8-47dc-4ec1-8191-0106c8ce133f","CRO-1973","1973-03-16","1973-03-16",t,"None
PHOTO INDEX
Roll 173: 79","2018-02-07 16:20:01.138491+00","2018-02-07 16:20:01.138443+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"e492e2f5-f205-4708-a8b3-0e35e2d7e81b","NAPP-1985","1985-02-15","1989-02-22",t,"None
HWY87--PULLED
Companion to Hidalgo set","2018-02-07 16:19:57.734642+00","2018-06-05 16:59:26.739817+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"d61858b1-131f-4842-9da6-a1420f6454b1","CUJ-1951","1951-01-08","1951-01-10",t,"None
PHOTO INDEX
","2018-02-07 16:20:01.946772+00","2018-02-07 16:20:01.946738+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"6f9eeadc-f436-4496-8181-7a7dbba05b1d","BRA-1952","1952-05-06","1952-05-06",t,"None
PHOTO INDEX","2018-02-07 16:20:02.393676+00","2018-02-07 16:20:02.393643+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"70424ac0-8ecd-4f6f-aa99-84ab27abd4a4","BRM-1954","1954-03-27","1954-03-27",t,"None
PHOTO INDEX","2018-02-07 16:20:02.719489+00","2018-02-07 16:20:02.71947+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"5ffdb460-7908-44b0-b3ab-5086357e56e1","375644","1991-07-02","1991-07-16",t,"None
Texarkana.
PHOTO INDEX
","2018-02-07 16:20:03.420886+00","2018-02-07 16:20:03.420865+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"354aceb5-fd5d-46de-9012-d80d6f0d3b7f","AXA-1973","1973-12-15","1973-12-15",t,"None
Contains portions of roll 174
Dates range from 12/15/74 - 1/16/74ContainsRoll 174: 88-95Roll 374: 2-10; 36-42; 50-53; 72","2018-02-07 16:20:04.073788+00","2018-02-07 16:20:04.073767+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"b0e33a8f-7bb3-4a74-9cfe-bb1d38960bb4","CGF-1955","1955-11-04","1955-11-04",t,"None
PHOTO INDEX","2018-02-07 16:20:05.704942+00","2018-02-07 16:20:05.704922+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"e5034f3e-32d2-4cb9-8f36-0d87054b268a","CLJ-1940","1940-04-13","1940-04-13",t,"None
","2018-02-07 16:20:08.26884+00","2018-02-07 16:20:08.268819+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"6e6741e1-3df9-40bf-9309-9984fbfc4ebf","353490","1984-03-21","1984-03-21",t,"None
Sulphur River;Contains 1-1-5 (2); 1-1-6","2018-02-07 16:20:09.072287+00","2018-02-07 16:20:09.072267+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"90ef315d-0ee4-411e-bf9e-45913a871840","VAME","1962-04-26","1962-04-26",t,"","2018-02-07 16:20:24.2398+00","2018-06-07 21:28:56.724872+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"140ca2c4-4827-4cea-9609-564b445752ba","94B053","1994-02-13","1994-02-13",t,"None
Camp Swift","2018-02-07 16:20:11.804271+00","2018-02-07 16:20:11.804252+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"58113e10-9a5e-462f-9916-324fa0dfadad","200009","1999-11-15","1999-11-15",t,"None
PHOTO INDEX","2018-02-07 16:20:12.168327+00","2018-02-07 16:20:12.168293+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"f3cc85a2-e9a9-495e-8c2a-2988c5bfabd3","287521","1976-11-03","1976-11-03",t,"None
Carthage","2018-02-07 16:20:13.17764+00","2018-02-07 16:20:13.177619+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"ca4d4d74-c7ff-4f24-a9e8-89bbcdbf1e5e","CCA-1975","1975-01-08","1975-01-08",t,"None
PHOTO INDEX","2018-02-07 16:20:13.539604+00","2018-02-07 16:20:13.539584+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"ae3f9a19-646a-4f85-b121-23c438990547","DMS-1963","1963-11-10","1963-11-10",t,"None
PHOTO INDEX
Partial","2018-02-07 16:20:14.269411+00","2018-02-07 16:20:14.269389+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"cebdda3c-ca3e-40fb-b8ec-4462708894b0","BRE-1938","1938-11-09","1938-11-26",t,"None
Contains portions of rolls 6-9.
PHOTO INDEX(no islands indexed)","2018-02-07 16:20:14.715103+00","2018-02-07 16:20:14.71508+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f8cba740-2e1f-490a-8cf3-ad71bf661fbf","1-1000","1967-02-21","1967-02-21",t,"None
Texarkana","2018-02-07 16:20:15.769249+00","2018-02-07 16:20:15.769225+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"b220bde5-ed35-48a0-b156-be917d4d8153","247","1967-02-21","1967-02-21",f,"None
Southern part of county.","2018-02-07 16:20:16.734091+00","2018-02-07 16:20:16.734071+00","fbe7f830-523e-4c7a-949f-0403405f7506","","","",""
"61e556db-9b23-48e0-8b7b-d5d3eeadc7f5","CRQ-1957","1957-10-18","1957-10-18",t,"None
","2018-02-07 16:20:17.175926+00","2018-02-07 16:20:17.175905+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"1c055250-9758-4c6c-b4f7-571e6e7c03a7","600051","1993-01-30","1993-01-30",t,"None
Loop 610","2018-02-07 16:20:18.889015+00","2018-02-07 16:20:18.888968+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"500a57ab-8154-436e-8f48-4e15717f9cc5","CKP-1950","1950-12-03","1950-12-03",t,"None
Frames 362-371 missing.","2018-02-07 16:20:19.742006+00","2018-02-07 16:20:19.74197+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"2db9c11d-7a0a-4858-856c-04eda4a2fdc8","DJR-1972","1972-02-24","1972-03-02",t,"None
PHOTO INDEX
Contains portions of rolls 172 & 272.","2018-02-07 16:20:21.247742+00","2018-02-07 16:20:21.247705+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"54fcbe9e-ff43-495c-b524-6128218b7d1d","DJY-1942","1942-03-04","1942-05-20",t,"None
PHOTO INDEX
","2018-02-07 16:20:22.710078+00","2018-02-07 16:20:22.71003+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"16fc3e1f-f9ff-4d2d-bc7f-90c276163914","CGK-1975","1975-01-08","1975-01-08",t,"None
PHOTO INDEX","2018-02-07 16:20:23.19375+00","2018-02-07 16:20:23.193731+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"94159f5f-b43a-4d00-84c8-3ac0f895f6b9","287520","1976-05-28","1976-05-28",t,"None
Carrizo Springs","2018-02-07 16:20:23.877106+00","2018-02-07 16:20:23.87706+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"142b67ea-553c-4c14-a7af-a15b31c2b34e","CGO-1940","1940-03-09","1940-03-09",t,"None
PHOTO INDEX","2018-02-07 16:20:25.169285+00","2018-02-07 16:20:25.169265+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"aca1ba8f-5f4c-43a6-8170-16e4ab3d0444","CUU-1958","1958-01-26","1958-01-26",t,"None
PHOTO INDEX","2018-02-07 16:20:25.489941+00","2018-02-07 16:20:25.489907+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"e9d8c01e-ccbf-4382-87c6-9d8273af971e","295122","1976-01-01","1976-09-22",t,"Contains portions of rolls 1-10.","2018-02-07 16:19:59.764419+00","2018-04-07 16:05:10.755323+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"d951f634-8c12-44df-92ac-f5dc7f39666b","CGX-1968","1968-11-20","1968-11-24",t,"None
PHOTO INDEX","2018-02-07 16:19:58.833842+00","2018-04-07 13:37:41.341584+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"edeb0072-c41e-4be2-acf3-04eb8247cc8a","287491","1976-05-03","1976-05-03",t,"None
Contains portions of rolls 1-3.","2018-02-07 16:20:03.044742+00","2018-04-07 16:17:02.175186+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"d8d87b29-22f7-4f73-b14c-8d29eaea897d","CLF-1964","1964-01-10","1964-02-28",t,"","2018-02-07 16:20:06.778907+00","2018-04-07 16:26:41.472919+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"b228ec16-5e32-48cf-be9b-e1c87d33797b","CRI-1964","1964-02-07","1964-02-07",t,"","2018-02-07 16:20:12.855184+00","2018-04-07 17:14:24.585155+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"4ee16647-7dcd-4fd6-a913-2a1e9f424675","DAO-1964","1964-01-27","1964-02-02",t,"","2018-02-07 16:20:21.734122+00","2018-04-07 17:14:20.763479+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"a7c97c7f-df94-47c1-a18c-7f16dc4c1d3a","CFW-1939","1939-07-17","1939-10-10",t,"","2018-02-07 16:20:19.255002+00","2018-07-20 16:12:45.64843+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f6d3071a-f203-4583-bece-e511723f7b99","BQQ-1949","1949-12-27","1949-12-27",t,"","2018-02-07 16:20:07.864967+00","2018-04-07 17:56:13.565054+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f1dfc662-de6f-455d-a6e9-ab20881caf9a","AWV-1956","1956-03-08","1956-03-08",t,"","2018-02-07 16:20:12.533686+00","2018-04-07 18:02:08.755487+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"6fb1ebe6-0c66-4c9f-a152-94fd89d59f35","COP-1964","1964-01-20","1964-01-20",t,"","2018-02-07 16:20:10.090086+00","2018-04-07 18:41:24.100259+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"be975cf1-b77c-449c-80c4-9df4d4d69cdf","DMD-1957","1957-10-23","1957-12-25",t,"","2018-02-07 16:20:00.655445+00","2018-04-07 18:51:33.675535+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"34d3aa90-e927-4d1c-b76e-97f04304da27","CRK-1956","1956-01-13","1956-11-30",t,"","2018-02-07 16:20:10.54036+00","2018-04-07 19:00:36.846899+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"389b55f6-c30c-4823-a3ea-e8f38125b104","DAV-1967","1967-07-13","1967-07-13",t,"","2018-02-07 16:20:09.47479+00","2018-05-24 20:11:57.074707+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"86ad6151-0077-444a-a2c4-1f99fc81a5e5","BRF-1958","1958-12-28","1958-12-28",t,"","2018-02-07 16:20:15.162861+00","2018-04-10 18:34:06.70482+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"c41de225-919f-4a0c-b685-5abfbdb40352","AWV-1962","1962-01-12","1962-01-12",t,"","2018-02-07 16:20:07.261384+00","2018-04-10 18:57:37.58627+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"a7a64169-edc2-4c51-9572-3d7c29890c7a","CLK-1954","1954-01-05","1954-01-05",t,"","2018-02-07 16:20:17.544476+00","2018-04-26 19:55:06.004568+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"1602ce93-cfe3-4ea1-968e-2dcd71d49dbd","COQ-1955","1955-01-27","1955-01-27",t,"None
PHOTO INDEX","2018-02-07 16:20:04.60162+00","2018-05-02 12:49:41.270877+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"df49b264-a6cf-44aa-be8b-f24a39d9381c","VDKS","1974-01-14","1974-01-14",t,"","2018-02-07 16:20:13.863665+00","2018-06-05 15:42:21.036836+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"8a4cb3a6-37f8-46f8-831f-702378884565","GLO-176","1980-08-28","1980-08-28",t,"CORPUS STATE PARK","2018-02-07 16:20:16.182983+00","2018-06-11 21:10:37.952061+00","2129e2f4-ab5a-44c5-b8da-410bb957ab52","","","",""
"0525f40d-e6b6-4f3f-960a-90e06fbf18ed","906","1974-01-29","1974-01-29",t,"Duplicates.  L4:  123-124","2018-02-07 16:20:22.348067+00","2018-06-27 18:12:14.8736+00","fc7f2321-d7c3-46aa-84fb-9818e826557a","","","",""
"ee8e7df4-5265-4d9a-82c4-6b4fba885e5e","2778","1977-02-27","1977-02-27",t,"None
Barton Creek--Contains portions of rolls 6-12.
Barton Creek-Contains portions of rolls 6-12.","2018-02-07 16:20:06.031873+00","2018-06-27 20:53:57.37918+00","b0360113-67f9-4b0c-b2cd-4894bdc3a3ea","","","",""
"dd489174-fae8-4179-a209-b9ddad5fa999","VECB","1976-01-27","1976-08-08",t,"","2018-02-07 16:20:24.804752+00","2018-06-29 13:57:12.492266+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"36d9045f-31e4-484d-82fd-ed9de163eb5f","VCLA","1970-04-03","1970-04-03",t,"","2018-02-07 16:20:18.483457+00","2018-06-29 18:52:42.084125+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"c88152db-b40a-46da-b265-d3dc61067b97","FALCON SP","1971-08-21","1971-08-21",t,"Falcon State Park - West edge of county.  No index.  Rolls 1-3.","2018-02-07 16:20:05.340765+00","2018-06-29 18:54:19.448438+00","2129e2f4-ab5a-44c5-b8da-410bb957ab52","","","",""
"0fd2f26e-262e-4eb0-8884-d0d8fde8a5b7","VCJJ","1970-02-25","1970-02-25",t,"","2018-02-07 16:20:08.670011+00","2018-06-29 19:50:17.724184+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"5dbedd15-2ddb-45f0-a17c-ad0aa7edcd3c","CKS-1968","1968-11-04","1968-11-12",t,"","2018-02-07 16:20:20.75882+00","2018-07-20 16:03:22.935138+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"7002c276-ad4a-4e6e-bfa4-03fa462ee0d9","VBXS","1968-02-08","1968-02-08",t,"","2018-02-07 16:20:20.187003+00","2018-07-02 17:36:05.586664+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"6a239eef-6c0e-4396-947e-ba46329b8de1","CKN-1958","1958-09-28","1958-10-20",t,"","2018-02-07 16:20:17.870882+00","2018-07-20 16:05:59.054314+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"db98ae08-3393-4d8f-a10a-7e151a4965cb","BQS-1954","1954-05-03","1954-05-03",t,"","2018-02-07 16:20:23.553888+00","2018-07-30 13:44:19.212268+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f243cd87-ec9b-451b-a467-607ef517fec5","287507","1976-11-02","1976-11-02",t,"None
Terrell","2018-02-07 16:20:26.877509+00","2018-02-07 16:20:26.877489+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"4ccd1bb0-62f0-4ce1-a5a0-67a9a5f725f6","BRK-1953","1953-02-02","1953-02-02",t,"None
PHOTO INDEX","2018-02-07 16:20:27.239581+00","2018-02-07 16:20:27.239549+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"6077023f-cc0a-4778-860b-03b6b1475b45","VCPU","1971-03-08","1971-05-08",t,"","2018-02-07 16:20:45.128568+00","2018-06-07 16:28:12.880644+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"b75a5a71-33f0-475d-8ab1-ab8675f40329","BRA-1953","1953-05-06","1953-05-06",t,"None
PHOTO INDEX","2018-02-07 16:20:28.330027+00","2018-02-07 16:20:28.330005+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"3d41f04a-7bb1-4e10-9123-f0fa363b4a5e","361339","1986-03-06","1986-03-06",t,"None
Austin.  There is a CIR","2018-02-07 16:20:28.6519+00","2018-02-07 16:20:28.651881+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"6f62ad2a-fa39-48d4-8d83-8891f9377bbc","DXS-1946","1946-01-26","1946-01-26",t,"None
","2018-02-07 16:20:29.053491+00","2018-02-07 16:20:29.05347+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"d1b5b195-98ab-4b58-96e2-ae2120583ce2","COMAL","1964-06-01","1964-06-01",t,"None
North Central Comal Co.  Contains portions of rolls 1-8.","2018-02-07 16:20:29.454798+00","2018-02-07 16:20:29.454758+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"a5248b6d-49ba-4829-b5e3-66ae3b5ff978","CUQ-1942","1942-03-01","1942-03-01",t,"None
N/A","2018-02-07 16:20:29.856836+00","2018-02-07 16:20:29.856816+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"da012604-2326-415b-b342-faaa5d7e19dc","CFZ-1970","1970-03-22","1970-04-02",t,"None
PHOTO INDEX

Facility","2018-02-07 16:20:30.180036+00","2018-02-07 16:20:30.180001+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"7956ebf7-98ff-44fd-839b-1a484fcc8f32","VCDX","1969-03-17","1969-03-17",t,"","2018-02-07 16:20:33.157924+00","2018-06-07 21:21:38.241498+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"cc1facb8-7b25-4e08-87ae-83b45862ed4b","317246","1978-03-21","1978-03-21",t,"None
AMARILLO
AMARILLO","2018-02-07 16:20:32.588558+00","2018-02-07 16:20:32.588509+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"d9ffc584-ca6a-47bc-8433-6e07f72f9a02","950161","1995-10-03","1995-10-03",t,"None
","2018-02-07 16:20:33.968235+00","2018-02-07 16:20:33.968216+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"1d123d8b-9e7f-414e-93e6-b52b9a827c38","CZX-1963","1963-11-01","1963-11-01",t,"None
PHOTO INDEX","2018-02-07 16:20:34.334894+00","2018-02-07 16:20:34.334872+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"6804a6ac-45fa-452b-9f8c-9bd9f0bd68f9","129/138","1954-02-02","1954-02-02",t,"Contains two AMS projects (129 &138).
Covers all of County except for northern boundary.
Use numbers on the back for checkout.","2018-02-07 16:20:35.025281+00","2018-06-11 21:17:59.198929+00","4c8f450b-e13b-4248-b9fe-769f83c581d6","","","",""
"a3c6a9d9-489c-49f4-a4ec-e14aa6633cb3","VBIA","1966-01-26","1966-01-26",t,"Enchanted Rock.","2018-02-07 16:20:35.841901+00","2018-06-26 20:42:20.027523+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"cc91cbbc-2765-455e-89bd-98f09ce4273f","NAPP-1989","1989-02-08","1989-02-08",t,"","2018-02-07 16:20:40.621767+00","2018-06-27 18:11:24.683022+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"648e8393-b3fc-419f-acf4-9012f662574a","DMC-1951","1951-04-19","1951-05-10",t,"None
Northwest part of county; contains portions of rolls 5-8
PHOTO INDEX","2018-02-07 16:20:38.244973+00","2018-02-07 16:20:38.244938+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"bba6c387-1e28-4f1e-ac42-38287a19f2b7","BQW-1947","1947-12-22","1947-12-22",t,"None
","2018-02-07 16:20:38.727098+00","2018-02-07 16:20:38.727066+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"b7682c2f-5f51-4d15-971c-923b7f8af467","361","1985-04-14","1985-04-14",t,"None","2018-02-07 16:20:34.658574+00","2018-06-27 18:12:52.627003+00","a41dd2e0-aaf0-4281-a253-0b7182bdfa27","","","",""
"05f32830-7941-4881-9a56-782dd10ae12c","VWQ","1958-12-22","1958-12-22",t,"","2018-02-07 16:20:27.563859+00","2018-06-29 16:49:57.646566+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"2683f8ae-1845-45e7-b6a7-bcc7d861956b","CVB-1969","1969-03-06","1969-03-06",t,"None
PHOTO INDEX","2018-02-07 16:20:39.896479+00","2018-02-07 16:20:39.896459+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"31aef96f-c0a0-4af2-b90b-731e422e573a","DJW-1964","1964-12-15","1964-12-15",t,"None
Lake Pat Cieburne","2018-02-07 16:20:40.21919+00","2018-02-07 16:20:40.219169+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"042004df-88ff-4d3e-91e1-1aec26962f90","287543","1976-05-18","1976-05-18",t,"None
Pleasanton","2018-02-07 16:20:41.024903+00","2018-02-07 16:20:41.024883+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"144b2e24-8700-4da9-a0cb-21f700bb2a2c","CGO-1949","1949-04-16","1949-04-16",t,"None
Roll 1F: 33","2018-02-07 16:20:41.388267+00","2018-02-07 16:20:41.38822+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"b2b8c2b5-af51-4ad3-9a06-50705658de0e","CGX-1939","1939-09-21","1939-11-23",t,"None
PHOTO INDEX
","2018-02-07 16:20:41.751045+00","2018-02-07 16:20:41.751023+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f453871b-013b-4454-b760-681faf299edf","348022","1982-09-02","1982-09-02",t,"None
PHOTO INDEX","2018-02-07 16:20:42.239418+00","2018-02-07 16:20:42.239396+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"9df627d9-f68b-4d4a-8628-1e46246ca8cf","CGM-1961","1961-11-24","1961-11-24",t,"None
Contains portions of rolls 2AA -7AA","2018-02-07 16:20:42.605036+00","2018-02-07 16:20:42.605015+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"05816275-3431-41c4-a9da-bc9e77d78f4b","284432","1975-11-03","1975-11-03",t,"None
Hillsboro","2018-02-07 16:20:43.497385+00","2018-02-07 16:20:43.497363+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"ca701ad0-2d64-4560-a834-bbce1930bb62","260596","1974-06-25","1974-06-25",t,"None
","2018-02-07 16:20:44.722579+00","2018-02-07 16:20:44.722543+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"417272b0-1fa5-4423-b170-6a088a79a820","CRU-1971","1971-01-27","1971-01-27",t,"None
PHOTO INDEX","2018-02-07 16:20:45.738612+00","2018-02-07 16:20:45.738591+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"48e2dd63-0356-44eb-ba26-f07bbe5c43ce","DXS-1945","1945-12-31","1945-12-31",t,"None
PHOTO INDEX","2018-02-07 16:20:46.073338+00","2018-02-07 16:20:46.073315+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"8b78dcf5-f0ad-4665-b3b4-34b88e4de00b","CUA-1941","1941-11-01","1941-11-01",t,"None
","2018-02-07 16:20:46.39822+00","2018-02-07 16:20:46.398196+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"d700abb8-dc01-4245-8ecc-a7254bf71032","68150","1968-11-18","1968-11-18",t,"None
","2018-02-07 16:20:47.922629+00","2018-02-07 16:20:47.922608+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"1fff1b3f-939a-4e85-b4f8-eeca1404d432","CUS-1964","1964-01-01","1964-01-01",t,"None
PHOTO INDEX","2018-02-07 16:20:48.330103+00","2018-02-07 16:20:48.330082+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"a9422cb6-567a-4c5a-b354-c9c969a07862","CKP-1951","1951-01-04","1951-01-04",t,"None
PHOTO INDEX","2018-02-07 16:20:50.235609+00","2018-02-07 16:20:50.235558+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"c227b521-0823-4a1d-9fa2-412900546056","CVC-1970","1970-03-24","1970-03-24",t,"None
PHOTO INDEX
","2018-02-07 16:20:50.557915+00","2018-02-07 16:20:50.557881+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"9a8129f5-cc81-417e-aefb-897cb2a6f73f","94H112","1994-09-21","1994-09-21",t,"None
Black and White","2018-02-07 16:20:51.001671+00","2018-02-07 16:20:51.00165+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"475d2507-8963-40e2-a198-c0889c0b2fc1","DBC-1953","1953-12-08","1953-12-08",t,"None
PHOTO INDEX","2018-02-07 16:20:51.366223+00","2018-02-07 16:20:51.366204+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"1e200582-f365-4be1-98f1-fc0300e5f178","AWV-1972","1972-01-16","1972-01-16",t,"None
PHOTO INDEX
Contains portions of rolls 172 & 272","2018-02-07 16:20:52.094274+00","2018-02-07 16:20:52.094255+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"7e67b124-48e2-410c-a163-67e70ba31ef4","VCDU","1969-04-28","1969-04-28",t,"Pecos","2018-02-07 16:20:51.688313+00","2018-06-29 18:50:44.683065+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"8e88021f-69e7-4237-8287-f58b67b9a48f","219743","1972-02-06","1972-02-06",t,"None
Contains portions of rolls 1-17.  NE section of county.","2018-02-07 16:20:53.023881+00","2018-02-07 16:20:53.02386+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"dd48c006-7d66-4386-8693-3db8135fc266","CGK-1959","1959-10-25","1959-11-04",t,"None

","2018-02-07 16:20:53.428357+00","2018-02-07 16:20:53.428324+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"c8c55316-4f27-4430-8fbc-3907285b4f32","CRO-1964","1964-01-09","1964-01-31",t,"None
PHOTO INDEX","2018-02-07 16:20:43.011556+00","2018-04-07 14:10:43.245166+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"14715eae-d94b-4b64-baac-81bf69d16642","BQT-1964","1964-11-28","1964-11-28",t,"None
PHOTO INDEX","2018-02-07 16:20:48.656014+00","2018-04-07 14:08:29.382726+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"1b137aca-0b52-4682-872a-4843347a007f","BQW-1958","1958-11-19","1958-12-02",t,"","2018-02-07 16:20:31.535876+00","2018-04-07 15:12:36.144686+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
